M/W,Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,9,M.Alsaadi ,-,OH,11,10,1,0,-,-2.04,10,8,8,26,7.69,1,2,2,5,-20,0,2,16,18,-11.11,13,0,18,31,41.94,9,1,12,66.67,0,0,3,3,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,10,A.Al.Maqbali ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,16,2,14,32,43.75,18,5,25,52,0,0,7,7,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,11,Ismail ,-,O,7,6,0,1,-,0,6,4,7,17,11.76,0,2,0,2,-100,1,1,3,5,0,0,0,1,1,0,1,0,4,25,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,12,Hamid ,-,MB,1,1,0,0,-,-17.65,1,0,2,3,33.33,0,3,2,5,-60,0,1,8,9,-11.11,1,0,0,1,100,2,1,3,33.33,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,13,Fallah ,-,OH,21,18,2,1,-,18.75,18,6,15,39,30.77,2,1,6,9,11.11,1,2,13,16,-6.25,16,0,17,33,48.48,10,5,18,27.78,0,0,6,6,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,14,Osama ,-,MB,4,3,0,1,-,-19.05,3,2,4,9,11.11,0,2,3,5,-40,1,4,2,7,-42.86,0,0,0,0,-,1,0,1,100,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,15,Mohd ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,2,2,0,0,0,4,4,0,0,0,0,0,-,3,2,5,20,1,0,46,47,2.13
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,17,M.Aid ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,20,Saleh ,-,S,5,1,2,2,-,0,1,0,1,2,50,2,2,3,7,0,2,3,13,18,-5.56,0,0,0,0,-,10,2,15,53.33,9,1,87,97,8.25
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,ALL,21,Matasam ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,1,Saud,C,MB,1,1,0,0,-,-8.33,1,1,3,5,0,0,1,3,4,-25,0,0,3,3,0,1,0,0,1,100,1,0,2,50,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,4,Younes ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,6,Majid ,-,O,4,4,0,0,-,-6.67,4,4,4,12,0,0,0,0,0,-,0,1,2,3,-33.33,3,1,2,6,33.33,1,1,2,0,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,7,Jr.Adam ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,9,M.Alsaadi ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,10,A.Al.Maqbali ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,1,3,7,28.57,5,0,5,100,0,0,2,2,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,11,Ismail ,-,O,5,5,0,0,-,14.29,5,2,4,11,27.27,0,1,0,1,-100,0,0,2,2,0,0,0,0,0,-,1,0,3,33.33,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,12,Hamid ,-,MB,0,0,0,0,-,-60,0,0,1,1,0,0,2,0,2,-100,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,13,Fallah ,-,OH,5,4,0,1,-,14.29,4,2,3,9,22.22,0,0,1,1,0,1,1,2,4,0,5,0,5,10,50,3,0,4,75,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,14,Osama ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,15,Mohd ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,2,2,0,0,0,3,3,0,0,0,0,0,-,3,2,5,20,0,0,30,30,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,17,M.Aid ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,20,Saleh ,-,S,0,0,0,0,-,-33.33,0,0,0,0,-,0,1,0,1,-100,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,3,3,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,1,21,Matasam ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,1,Saud,C,MB,5,3,2,0,-,16.67,3,1,0,4,50,2,2,1,5,0,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,4,Younes ,-,L,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,6,Majid ,-,O,2,2,0,0,-,50,2,0,1,3,66.67,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,7,Jr.Adam ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,9,M.Alsaadi ,-,OH,2,2,0,0,-,-23.08,2,3,2,7,-14.29,0,1,0,1,-100,0,1,4,5,-20,2,0,6,8,25,2,0,3,66.67,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,10,A.Al.Maqbali ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,7,0,4,11,63.64,1,2,3,-33.33,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,11,Ismail ,-,O,2,1,0,1,-,-20,1,2,3,6,-16.67,0,1,0,1,-100,1,1,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,12,Hamid ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,13,Fallah ,-,OH,5,4,1,0,-,15.38,4,2,1,7,28.57,1,1,1,3,0,0,0,3,3,0,1,0,2,3,33.33,1,0,1,100,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,14,Osama ,-,MB,2,2,0,0,-,-12.5,2,1,2,5,20,0,0,0,0,-,0,2,1,3,-66.67,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,15,Mohd ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,1,0,15,16,6.25
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,17,M.Aid ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,20,Saleh ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,2,2,0,0,0,0,0,-,0,0,1,0,3,0,10,13,23.08
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,2,21,Matasam ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,1,Saud,C,MB,2,0,2,0,-,22.22,0,0,2,2,0,2,0,3,5,40,0,0,2,2,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,4,Younes ,-,L,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,6,Majid ,-,O,8,8,0,0,-,12,8,4,5,17,23.53,0,0,2,2,0,0,1,5,6,-16.67,0,0,0,0,-,4,0,5,80,0,0,2,2,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,7,Jr.Adam ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,9,M.Alsaadi ,-,OH,4,4,0,0,-,21.43,4,1,1,6,50,0,0,1,1,0,0,0,7,7,0,6,0,5,11,54.55,4,0,5,80,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,10,A.Al.Maqbali ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,4,0,3,7,57.14,1,0,1,100,0,0,4,4,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,11,Ismail ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,12,Hamid ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,13,Fallah ,-,OH,4,3,1,0,-,13.33,3,1,4,8,25,1,0,3,4,25,0,1,2,3,-33.33,3,0,4,7,42.86,3,1,4,50,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,14,Osama ,-,MB,2,1,0,1,-,-20,1,1,1,3,0,0,1,2,3,-33.33,1,2,1,4,-25,0,0,0,0,-,1,0,1,100,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,15,Mohd ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,17,M.Aid ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,20,Saleh ,-,S,1,1,0,0,-,0,1,0,1,2,50,0,0,1,1,0,0,1,2,3,-33.33,0,0,0,0,-,3,1,5,40,3,1,26,30,6.67
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,3,21,Matasam ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,1,Saud,C,MB,4,4,0,0,-,36.36,4,0,4,8,50,0,0,0,0,-,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,2,2,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,4,Younes ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,6,Majid ,-,O,9,9,0,0,-,35,9,2,6,17,41.18,0,0,1,1,0,0,0,2,2,0,0,0,0,0,-,1,0,3,33.33,0,0,3,3,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,7,Jr.Adam ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,9,M.Alsaadi ,-,OH,3,2,1,0,-,-6.67,2,3,4,9,-11.11,1,0,0,1,100,0,1,4,5,-20,3,0,4,7,42.86,2,0,2,100,0,0,2,2,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,10,A.Al.Maqbali ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,1,4,7,14.29,9,2,12,58.33,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,11,Ismail ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,12,Hamid ,-,MB,0,0,0,0,-,-11.11,0,0,1,1,0,0,1,2,3,-33.33,0,0,5,5,0,1,0,0,1,100,2,0,2,100,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,13,Fallah ,-,OH,5,5,0,0,-,26.67,5,1,4,10,40,0,0,1,1,0,0,0,4,4,0,2,0,5,7,28.57,1,2,4,-25,0,0,3,3,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,14,Osama ,-,MB,0,0,0,0,-,-33.33,0,0,1,1,0,0,1,1,2,-50,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,15,Mohd ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,17,M.Aid ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,20,Saleh ,-,S,1,0,1,0,-,-22.22,0,0,0,0,-,1,1,1,3,0,0,2,4,6,-33.33,0,0,0,0,-,6,1,7,71.43,1,0,31,32,3.12
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,4,21,Matasam ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,1,Saud,C,MB,2,1,1,0,-,25,1,0,1,2,50,1,0,0,1,100,0,1,0,1,-100,0,0,2,2,0,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,4,Younes ,-,L,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,6,Majid ,-,O,3,3,0,0,-,25,3,0,2,5,60,0,0,0,0,-,0,1,2,3,-33.33,0,0,0,0,-,2,1,3,33.33,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,7,Jr.Adam ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,9,M.Alsaadi ,-,OH,2,2,0,0,-,0,2,1,1,4,25,0,1,1,2,-50,0,0,1,1,0,2,0,3,5,40,1,1,2,0,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,10,A.Al.Maqbali ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,1,4,25,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,11,Ismail ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,12,Hamid ,-,MB,1,1,0,0,-,33.33,1,0,0,1,100,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,13,Fallah ,-,OH,2,2,0,0,-,28.57,2,0,3,5,40,0,0,0,0,-,0,0,2,2,0,5,0,1,6,83.33,2,2,5,0,0,0,1,1,0
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,14,Osama ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,15,Mohd ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,17,M.Aid ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,20,Saleh ,-,S,3,0,1,2,-,50,0,0,0,0,-,1,0,0,1,100,2,0,3,5,40,0,0,0,0,-,1,0,2,50,2,0,17,19,10.53
Men,2026,1,2026/6/20,B,Preliminary,Amdavad,India,Oman,Qatar,3,2,19,21,27,25,15,25,25,25,22,13,5,21,Matasam ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/6/20,A,Preliminary,Amdavad,India,Bahrain,Chinese Taipei,3,1,22,25,25,25,-,25,23,22,20,-,ALL,1,A.Habib ,-,S,0,0,0,0,-,-25,0,0,0,0,-,0,2,0,2,-100,0,0,6,6,0,0,0,0,0,-,2,1,5,20,13,0,30,43,30.23
Men,2026,2,2026/6/20,A,Preliminary,Amdavad,India,Bahrain,Chinese Taipei,3,1,22,25,25,25,-,25,23,22,20,-,ALL,4,H . Ali ,-,MB,9,4,5,0,-,2.63,4,1,4,9,33.33,5,5,3,13,0,0,2,14,16,-12.5,0,0,1,1,0,1,2,5,-20,0,0,1,1,0
Men,2026,2,2026/6/20,A,Preliminary,Amdavad,India,Bahrain,Chinese Taipei,3,1,22,25,25,25,-,25,23,22,20,-,ALL,6,Sayed ,-,OH,6,6,0,0,-,28.57,6,0,5,11,54.55,0,0,0,0,-,0,2,1,3,-66.67,4,1,7,12,25,0,1,5,-20,0,0,1,1,0
Men,2026,2,2026/6/20,A,Preliminary,Amdavad,India,Bahrain,Chinese Taipei,3,1,22,25,25,25,-,25,23,22,20,-,ALL,7,M.Alafyah ,-,S,1,0,1,0,-,-50,0,0,1,1,0,1,3,1,5,-40,0,3,1,4,-75,0,0,0,0,-,1,1,3,0,14,0,39,53,26.42
Men,2026,2,2026/6/20,A,Preliminary,Amdavad,India,Bahrain,Chinese Taipei,3,1,22,25,25,25,-,25,23,22,20,-,ALL,8,Abdulwahed ,-,OH,21,19,1,1,-,26.23,19,4,11,34,44.12,1,1,1,3,0,1,0,23,24,4.17,15,2,5,22,59.09,5,4,13,7.69,0,0,5,5,0
Men,2026,2,2026/6/20,A,Preliminary,Amdavad,India,Bahrain,Chinese Taipei,3,1,22,25,25,25,-,25,23,22,20,-,ALL,9,Mohammed ,-,MB,4,1,3,0,-,16.67,1,1,2,4,0,3,1,1,5,40,0,0,3,3,0,0,0,1,1,0,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/6/20,A,Preliminary,Amdavad,India,Bahrain,Chinese Taipei,3,1,22,25,25,25,-,25,23,22,20,-,ALL,13,A.Ebrahim ,-,O,9,7,2,0,-,0,7,4,11,22,13.64,2,3,2,7,-14.29,0,2,2,4,-50,0,0,0,0,-,1,0,5,20,0,0,2,2,0
Men,2026,2,2026/6/20,A,Preliminary,Amdavad,India,Bahrain,Chinese Taipei,3,1,22,25,25,25,-,25,23,22,20,-,ALL,16,Mahmood ,-,OH,13,11,2,0,-,20.59,11,2,8,21,42.86,2,2,1,5,0,0,2,6,8,-25,14,1,15,30,43.33,2,2,6,0,0,0,2,2,0
